group,id,title_ru,size,directions,images,method,priority,prompt_en,note
icons,icon_fish_navaga,Навага,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Navaga (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_smelt,Корюшка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Smelt (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_halibut,Палтус,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Halibut (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_skate,Скат,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Skate (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_monkfish,Морской чёрт,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Monkfish (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_squid,Кальмар,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Squid (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_porbeagle,Сельдевая акула,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Porbeagle (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_whiting,Мерланг,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Whiting (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_sandeel,Песчанка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Sand eel (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_sea_scorpion,Морская собачка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Sea scorpion (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_garfish,Сарган,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Garfish (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_sea_trout,Кумжа,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Sea trout (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_char,Голец,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Arctic char (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_grayling,Хариус,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Grayling (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_salmon,Лосось,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Salmon (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_burbot,Налим,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Burbot (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_pike,Щука,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Pike (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_perch,Окунь,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Perch (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_eel,Угорь,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Eel (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_stickleback,Колюшка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Stickleback (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_eelpout,Бельдюга,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Eelpout (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_whitefish,Сиг,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Whitefish (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_old_codger,Старый Хрыч,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Old Codger (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_herring_king,Селёдочный король,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Herring King (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_golden_halibut,Золотой палтус,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Golden Halibut (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_grandmother,Бабка,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Grandmother (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_fish_lantern_fish,Рыба-Фонарь,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Lanternfish (fish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_rock_crab,Краб каменный,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Rock crab (shellfish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
icons,icon_snow_crab,Краб-стригун,16x16,1,1,create-1-direction-object (пакет ≤64),P2,"16x16 inventory icon: Snow crab (shellfish), pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",пакетом до 64 иконок за вызов
